slug,html_present,html_sha256,download_url,question_text_len,title_text_len,stem_text_len,stem_source,cleaned_text_len,has_latex,has_dynamic_vars,has_image_dep,has_graphie,graphie_only_no_question_text,has_multiple_choice,intelligible,duplicate_html_slugs,response_count,area,is_math_domain,eligible_for_llm
perimeter_of_sector,True,cdc636e14be7b2e9a9871781f19fa55cd998d9eea7ea2f09ee3552ccb693db87,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/perimeter_of_sector.html,78,7.0,78.0,question_div,4353,True,True,True,True,False,False,True,0,2892,geometry,True,True
perimeter_of_squares_and_rectangles,True,cb678bf12bef62605b3d0528ea1b14c1aee34717e324a56839602b7c531dff46,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/perimeter_of_squares_and_rectangles.html,75,10.0,75.0,question_div,2347,True,True,True,True,False,False,True,0,47510,geometry,True,True
permutations_1,True,74c3656812b3ac55a37f960e90fe4834f96add5a8be0e2016f1afa16ebe3909b,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/permutations_1.html,173,4.0,173.0,question_div,1639,True,True,False,False,False,False,True,0,8668,probability-statistics,True,True
place_value,True,f694056ee80d82e5c2ca023f3068fed0817e10ee47c228a5510bb7318e08e99f,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/place_value.html,72,3.0,72.0,question_div,1649,True,True,False,False,False,True,True,0,65378,arithmetic,True,True
place_value_big_number,True,331b0984742f6214483ca644093b92f6738f59dee6178d1fd1e7f1701f82cb22,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/place_value_big_number.html,82,3.0,82.0,question_div,6671,True,True,False,False,False,True,True,0,5621,arithmetic,True,True
place_value_concept,True,a05f9d7b6452ca2c9b50c7fa3571415b5262f991048c8525a98a3fee380a1827,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/place_value_concept.html,55,24.0,55.0,question_div,16277,True,True,True,True,False,False,True,0,5347,arithmetic,True,True
planar_graph_resizing,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/planar_graph_resizing.html,0,,,,0,False,False,False,False,,False,False,0,1524,geometry,True,False
planting_problems,True,bd02a9ec7cfef79c3dc8a6d5ac25d04ac9c8bc5cc039c1b351bb48dbbe400d49,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/planting_problems.html,79,4.0,79.0,question_div,13684,True,True,True,True,False,False,True,0,1907,probability-statistics,True,True
plotting_the_line_of_best_fit,True,7cf3811ce45e54eb0befc46cfaf7903f43d3921bf7a86379edf98ebbc6968535,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/plotting_the_line_of_best_fit.html,1809,9.0,1809.0,question_div,8747,True,True,True,True,False,False,True,0,12664,probability-statistics,True,True
plugging_in_values,True,2ae516943ae95d006a050318e64aada24370177f9d2d4f3caceb348f51640eb6,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/plugging_in_values.html,48,4.0,48.0,question_div,2697,True,True,False,False,False,True,True,0,1742,algebra,True,True
point_slope_form,True,5327885a345dc363636ba50e5cfa1ac45a42ba5c41334ed4d357377b387346f1,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/point_slope_form.html,275,3.0,275.0,question_div,2705,True,True,True,True,False,False,True,0,1246,algebra,True,True
points_lines_and_planes,True,798083592af9229f3d49f848e05206d7b2a6182bd4dd824478b16dbb9e156251,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/points_lines_and_planes.html,3383,5.0,3383.0,question_div,6342,True,True,True,True,False,True,True,0,44204,analytic-geometry,True,True
polygon_geometry_characteristic,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/polygon_geometry_characteristic.html,0,,,,0,False,False,False,False,,False,False,0,424,geometry,True,False
polygon_similarity,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/polygon_similarity.html,0,,,,0,False,False,False,False,,False,False,0,1739,geometry,True,False
polynomial_concept_and_proper_noun,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/polynomial_concept_and_proper_noun.html,0,,,,0,False,False,False,False,,False,False,0,11911,algebra,True,False
position_relation_between_circle_point,True,242a5877aea9d0b87325305bc695a319e684f60c25c6c63945678970bd91f5f0,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/position_relation_between_circle_point.html,56,8.0,56.0,question_div,1810,True,True,True,True,False,True,True,0,11461,geometry,True,True
power_rule,True,ba2d968d53990f0be49b4737cf722caad9baf5c8ea6e2a95da4ce9a8f837b2c2,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/power_rule.html,133,17.0,133.0,question_div,284,False,True,False,False,False,True,True,0,1372,calculus,True,True
prime_factorization,True,a02bb5b137d4a8e9fba050be7e8072134fe48b6755c3e7ad17d0630664b12222,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/prime_factorization.html,121,5.0,121.0,question_div,796,True,True,True,True,False,False,True,0,157568,arithmetic,True,True
prime_numbers,True,244f00e91fa3e7cece1d7be248ecfc0187f4077b38c86b31867fc55b6cb0120d,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/prime_numbers.html,55,13.0,55.0,question_div,295,True,True,False,False,False,True,True,0,229722,arithmetic,True,True
probability_1,True,e0c18e6144d970131f285902eadefbf97ed3d143cde1862c04d0d9a4946bc7b8,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/probability_1.html,145,4.0,145.0,question_div,2478,True,True,False,False,False,False,True,0,10130,probability-statistics,True,True
product_rule,True,6bd08ec40f75774b708d280197cb9ca4b58d4ea551869983ce3b38f0d3424ff9,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/product_rule.html,73,4.0,73.0,question_div,905,True,True,False,False,False,True,True,0,1006,calculus,True,True
properties_of_incenters,True,a93d45bc8d9678eeaba09d55fbd910fdbecfcae845f82b5028a0898a30158c33,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/properties_of_incenters.html,478,7.0,478.0,question_div,15335,True,True,True,True,False,False,True,0,1583,geometry,True,True
properties_of_numbers_1,True,ef5e76e01db4334e9fd0cb4eb580e1dd5514a11f2efa446ec745987e9052bca2,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/properties_of_numbers_1.html,141,7.0,141.0,question_div,1992,True,True,False,False,False,False,True,0,148970,arithmetic,True,True
properties_of_numbers_2,True,249fb64497ac92273f9049c805269fa2fc4efe9089b17b615859c59f4aa8794d,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/properties_of_numbers_2.html,115,7.0,115.0,question_div,560,True,True,False,False,False,False,True,0,76243,arithmetic,True,True
proportional_calculation,True,0b50a42166b9718fed5f6284f9af08ace9c2ba6f136061681c5bfe4a64e61b80,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/proportional_calculation.html,49,5.0,49.0,question_div,993,True,True,False,False,False,False,True,0,1946,arithmetic,True,True
proportional_life_problems,True,f864d85ecba78ac08fc2fb52afc8d0f45ac7e9aa545da3c6c8654851c73e98e9,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/proportional_life_problems.html,175,18.0,175.0,question_div,4352,True,True,True,True,False,False,True,0,556,arithmetic,True,True
proportional_or_inverse_proportional,True,0a72304ae7685cbc4fa4896f019928bf745ab3a87548a36eaa660ef6614daef8,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/proportional_or_inverse_proportional.html,150,7.0,150.0,question_div,1104,True,True,False,True,False,True,True,0,11980,arithmetic,True,True
proportions_1,True,400b9579f7c997ece90e83d219e631fca88773b972a4d70d003e9e4fca4b2d0e,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/proportions_1.html,436,6.0,436.0,question_div,1990,True,True,False,False,False,False,True,0,16466,arithmetic,True,True
proportions_2,True,98dfbc15b778085efe80591401eb882b6ed8e443ce6c43eb2117619b0e13665d,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/proportions_2.html,438,6.0,438.0,question_div,3037,True,True,False,False,False,False,True,0,8390,arithmetic,True,True
proportions_inner_outer_product,True,68544b7d3971856414c353018e34a8c7ebf7460fc90b74177f4ebeee484d76a8,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/proportions_inner_outer_product.html,30,13.0,30.0,question_div,1491,True,True,False,False,False,False,True,0,1528,arithmetic,True,True
pyramidal_prism,True,6225fdffa9a2c1128675cb45d406c7b5a8d0e2a6856dde40ebe68d7bc38fd402,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/pyramidal_prism.html,44,20.0,44.0,question_div,4199,True,True,True,True,False,True,True,0,12582,geometry,True,True
pythagorean_theorem_1,True,9256211117ed9a44ed461859c2d1b496669c042a28668bff983e694ebbfcdad5,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/pythagorean_theorem_1.html,131,6.0,131.0,question_div,904,True,True,True,True,False,False,True,0,79763,algebra,True,True
quadratic_equation,True,88cf5743bc236a0a45b252756d055cf0fc5e095ab385ca83c345f2ad011722fc,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/quadratic_equation.html,113,11.0,113.0,question_div,1462,True,True,False,False,False,True,True,0,3404,algebra,True,True
quadratic_function_concept,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/quadratic_function_concept.html,0,,,,0,False,False,False,False,,False,False,0,633,algebra,True,False
quadratic_function_graphing,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/quadratic_function_graphing.html,0,,,,0,False,False,False,False,,False,False,0,326,algebra,True,False
quadratic_function_maximum_and_minimum,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/quadratic_function_maximum_and_minimum.html,0,,,,0,False,False,False,False,,False,False,0,260,algebra,True,False
quadratic_function_word_problem,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/quadratic_function_word_problem.html,0,,,,0,False,False,False,False,,False,False,0,154,algebra,True,False
quadratic_polynomial_word_problem,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/quadratic_polynomial_word_problem.html,0,,,,0,False,False,False,False,,False,False,0,4321,algebra,True,False
quadratics_word_problems,True,6555d0d88630e11ec0de262f31c2121c20b75b09771903b35df310611f69fcf7,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/quadratics_word_problems.html,75,7.0,75.0,question_div,2128,True,True,True,True,False,False,True,0,397,algebra,True,True
quadrilateral_angles,True,d7b7d847de4ba9d7b87422eca42ccd63e5b43b7768db7287ac1c3b0585d92185,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/quadrilateral_angles.html,390,6.0,390.0,question_div,2267,True,True,True,True,False,False,True,0,18793,geometry,True,True
quadrilateral_types,True,edd83aca5616945bb9ffbb717176339fb071ac99aba4dcee34050d1e44a7ca80,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/quadrilateral_types.html,240,6.0,240.0,question_div,1597,True,True,True,True,False,True,True,0,122335,geometry,True,True
quotient_rule,True,1610cf65bc179d862e9fd480e10d28758cb4d59888fbe9967cc11cc1ea9bfa67,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/quotient_rule.html,409,4.0,409.0,question_div,1335,True,True,False,False,False,True,True,0,1523,calculus,True,True
radians_and_degrees,True,050013353fb3f4503dd41c07b1b6d54ac80467d8bfbb380c48ffe45787c2bc43,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/radians_and_degrees.html,0,19.0,19.0,title_fallback,19,False,False,False,False,False,False,True,0,1360,analytic-geometry,True,True
radians_to_degrees,True,6b97658bef633256eaa565e31fd15f641a280b7156f0c6b9a982ad32df61a53c,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/radians_to_degrees.html,175,6.0,175.0,question_div,495,True,True,False,False,False,False,True,0,6811,analytic-geometry,True,True
radical_equations,True,2db3962f545630bc861546cf4afbef441faa846fef0d609341938d126d03417e,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/radical_equations.html,41,7.0,41.0,question_div,1723,True,True,False,False,False,True,True,0,14588,algebra,True,True
radical_multiplication_and_division,True,583d48859e30c5c09a7e8e67c1e20f0b44470c7d4f9fe333a692357f52103326,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/radical_multiplication_and_division.html,44,7.0,44.0,question_div,7786,True,True,False,False,False,False,True,0,2926,algebra,True,True
radius_and_diameter,True,666beec9c8c40af19c163070275916b09df551aaad9cc8a2810cdbf6ef40925f,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/radius_and_diameter.html,37,5.0,37.0,question_div,406,True,True,True,True,False,False,True,0,100868,geometry,True,True
radius_angle,True,240e4a9a8d94084e288c3737765f380497a26cd17dc499029677f6ac63c699d4,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/radius_angle.html,1049,3.0,1049.0,question_div,9767,True,True,True,True,False,False,True,0,7711,geometry,True,True
radius_diameter_and_circumference,True,526c9c6a77c9eb25053475d1189dcba03b4961085cfee8a2b27f242da5c25e77,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/radius_diameter_and_circumference.html,37,8.0,37.0,question_div,1318,True,True,True,True,False,False,True,0,22806,geometry,True,True
radius_diameter_and_circumference_1,True,37f45d7e5ee13bc1ca77eac90cd249dd01b59a959c341d1464b4fb780ced9e7d,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/radius_diameter_and_circumference_1.html,38,9.0,38.0,question_div,922,True,True,True,True,False,False,True,0,13138,geometry,True,True
radius_diameter_and_circumference_314_1,True,a56cffbace21d23223d1fadd28ec08f92a1da66d39fad110931f078bc1231c2c,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/radius_diameter_and_circumference_314_1.html,38,6.0,38.0,question_div,2656,True,True,True,True,False,False,True,0,21793,geometry,True,True
range_of_a_function,True,d30b7a6e9a87b6beca1d591d6397b593dfa662ac65fada13e9ff4e2a11070af3,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/range_of_a_function.html,64,5.0,64.0,question_div,1542,True,True,True,True,False,False,True,0,804,algebra,True,True
range_of_triangle_sides_2,True,fb4c58d20353861b9772cd7f38bd5dd0b380fc393d61ef7f9eeff1601707f4e1,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/range_of_triangle_sides_2.html,73,9.0,73.0,question_div,828,True,True,False,False,False,False,True,0,796,geometry,True,True
range_quarter_case_chart,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/range_quarter_case_chart.html,0,,,,0,False,False,False,False,,False,False,0,742,probability-statistics,True,False
rate_problems_0.5,True,7606a453cda4b2a977323bc5afc1f8eb2b5d4276a126a83ce0252805c827df46,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/rate_problems_0.5.html,101,8.0,101.0,question_div,1750,True,True,False,False,False,False,True,0,39018,arithmetic,True,True
rate_problems_1,True,85ec345b2f86d57f6bd4a3fe4e1a81a427c2aa4cb3e15587c047f0d1d407e28f,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/rate_problems_1.html,61,6.0,61.0,question_div,2039,False,True,False,False,False,False,True,0,5949,arithmetic,True,True
rate_problems_2,True,9fcdab70f0c4b126f1ff9b47dcfa4a7f7e07429a63213364c4154b63da238561,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/rate_problems_2.html,41,6.0,41.0,question_div,4025,True,True,False,False,False,False,True,0,3102,arithmetic,True,True
rate_unit_transform,True,cebe0acc30648fbffb646c83666098e035bd9a81b6eb340194b158deebbb5030,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/rate_unit_transform.html,291,11.0,291.0,question_div,1744,True,True,True,True,False,False,True,0,4797,arithmetic,True,True
rates_and_ratios,True,a9fc0981ad77dce177923f327092f6f04e87bb182bf0f63df5faedaabed6bb3a,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/rates_and_ratios.html,49,11.0,49.0,question_div,2206,True,True,False,False,False,False,True,0,368,arithmetic,True,True
ratio,True,36b5a846f17cc4feedb623817fafa51045cacd925851e27960584d55aa7f636a,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/ratio.html,24,3.0,24.0,question_div,1165,True,True,False,False,False,False,True,0,774,arithmetic,True,True
ratio_and_the_ratio_of,True,c5d8bf9ee12975b501d46a4ea3b22da4a0dec8ca8dfa394e763451d6a5a79158,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/ratio_and_the_ratio_of.html,87,4.0,87.0,question_div,6076,True,True,False,False,False,False,True,0,3100,arithmetic,True,True
